text,label,translated
يا جماعه اللي بدو يدعي او يكبر او يصلي او يختم القرآن بإمكانو يعمل كل هالحكي بعيد عن تويتر بنوبكون ثواب اكتر لأنو الرياء با…,normal,"O group who seemed to claim, grow, or pray, or conclude the Qur’an, they can work all this story away from Twitter, we will be more rewarded because the hypocrisy ..."
ويل لامة تولي عليها مجموعة من الأرذال ,abusive,Woe to a nation on which a group of vineyard assumed
للاسف يا عزيزي نزار زكا لايملك المال وإلا كان تحرك جبران باسيل كما فعل بخصوص كارلوس غصن,normal,"Unfortunately, my dear Nizar Zakka, he does not have money, otherwise Gibran Bassil was moved as he did about Carlos Ghosn"
أول شكر كان للوزير جبران باسيل شو رأي الشباب ؟ بتوقيت نصرالله,normal,"The first thanks was for Minister Gibran Bassil, what is the opinion of the youth?Nasrallah time"
مستحيل يكون في اوسخ وانجس منك بالكون يا ديوث ,abusive,It is impossible to be dirtiest and impure you in the universe
كذبك يا أيوب كذاب ونص جبران باسيل انظف من ضميرك,abusive,"You lied to you, Ayoub, liar and text of Gibran Basil cleaned than your conscience"
شكرا لكل الأبواق المأجورة وغير المأجورة في افتراءاتها اليومية على جبران باسيل أمنتم له شعبية ما كان ليحلم بها الى…,abusive,"Thank you to all the trumpets of the rented and unacceptable in its daily slander against Gibran Bassil, who would have been popular with him that he would not have dreamed of ..."
صباح الكسمك يا ميونخ يا مدينة خرى بنت وسخة,hate,"Good morning, Munich"
لبنان علّم العالم الأبجدية وكيف بيمشي البلد بلا دولة,normal,Lebanon taught the world the alphabet and how the country walks without a state
ما عطيوك شي غرفة فيه بلاش ,normal,I don’t give you a room in it
ليش مننفهم انو نحنا حاقدين عالعالم لأ يا جماعة القصة وما فيا مألهين جبران باسيل وشايفين حالنا فيه وبفتكر بحقلنا لاقوا اذكى…,normal,Why are them?
يا استاذ وديع انتم جماعة مثقفين معهم لا ينفع اي شىء حرام ان يكون لهذا البلد رئيس مثل العماد عون ومثل جبر…,normal,"Professor Wadih, you are a group of intellectuals with them that does not benefit anything forbidden for this country to have a president like General Aoun and like Jabr ..."
انت حثالة,abusive,You are scum
حماك الله   ,normal,May God protect you
اي يعني شو بدي قلك، علمهن ت يعيشوا بالبحبوحة زي…,normal,"I mean, what do you want, their knowledge, they live in the love of ..."
جبران باسيل كم جميلٌ مثلاً ان نخرجَ على شعوبنا، بسكّة حديد تربط بلداننا، بخط غازٍ يأخذ غاز لبنان الى العراق ونفط العراق الى ل…,normal,"Gibran Bassil, how beautiful, for example, is that we go out to our peoples, with an iron rail linking our countries, with a gas line that takes Lebanon's gas to Iraq and Iraq oil to ..."
الإرهاب السعودي إلى مزابل التاريخ وكل مين بشد على مشدها السؤال لماذا هذا الإستهتار ويجب على سوريا… ,hate,"Saudi terrorism to the dustbin of history, and everyone who tightens its corset. The question is why this recession and Syria must ..."
يعني لو الست ديما كتبتاعتذر عن الخطأ كانت وفرت علي ما لا يقل عن ميغابايت من عجقة التايملاين الناجمة عن احصائياتها الخزعبلية,normal,"I mean, if the six were always written, I would have apologized for the error, and it would have provided me with no less than a megapitan of the timeline's pump"
الاسود للحريمات؛الفوشي يليق بي,normal,Black for harems; Fuchi is worthy of me
لو في دولي ما كان بعدو عماد عثمان خارج السجن ,normal,"If in the world, it would not have been the enemy of Imad Othman outside the prison"
انه انت بتحكي لتحكي؟؟؟مين جاب سيرة الهبه؟؟؟؟كل الشعب اللبناني الواعي والمثفف عوفان انه واديعه بس انت ش… ,normal,You are talking to tell ??? Who brought the biography of the gift ???
مش شغلتي حبيبي فاضح حالو بلا جميلتنا    بس عجبني تفكيرك   ,normal,"I did not work, my love, and they are overwhelmed without our beautiful, but I like your thinking"
وطن التعايش و الحرية ، وطن الصدق و المحبة هذا كل ما نحن بحاجة إليه لنحصل على هذا الوطن علينا ان نعد… ,normal,"The homeland of coexistence and freedom, the homeland of honesty and love, this is all that we need to obtain this country. We have to prepare ..."
وهاب مع الحكومة الجديدة يجب أن يكون ملف إقالة اللواء عثمان على الطاولة لبنان ,normal,Wahab with the new government should be the file of the dismissal of Major General Othman on the table
ايييه هيك حلم جبران باسيل بدو يعمل هيك,normal,"Ayeh heck, Gibran Bassil's dream, you want to work"
هو فقط قال الحقيقة ما قدمت قطر للبنان ليس منحة ا دعم او هدية ه قرض بنسبة ,normal,"He only said the truth, what Qatar provided to Lebanon is not a grant or a gift of support"
جبران باسيل لم يقدم هو يأخذ فقط بتحط نفسك بمواقف بايخة  ,normal,Gibran Bassil did not only take it to put yourself in a bicker
قبل ما تترحم وسام الحسن كان مشارك بقتل الحريري والحريري كان عارف ومن اغتاله للحسن حتى يأخذ ثئاره لوالده… ,normal,"Before she was merciful to the Order of Al -Hassan, he was a participant of the killing of Hariri and Hariri."
ما بأثر نكون خواريف افضل ما نكون خنازير منبزق بالبير لي شربنا منو متل معلمك لي اكل لكب… ,hate,I do not have the best floods that we are swines that are torn with a pry.
لاتعرف اسئل حزب الله وخروفه باسيل ,abusive,Do not know the questions of Hezbollah and its sheep Basil
قل كلمتك واصمد وهاب ما بيهاب ,normal,Say your word and stand up Wahhab
لا تفرد ولا إلغاء نعم لتحرير الطائفة من براثم الاستبداد ,normal,Do not uniquely nor cancel yes to liberating the sect from Brath of tyranny
وأكبر دليل للي بصدقك يا ابن شعبان ,normal,"And the biggest evidence of your sincerity, son of Shaban"
مافي غير جبران باسيل الي عم يلعب ب النار تحت مرأى و مسمع رئيس الحكومة,normal,"There is nothing other than Gibran Bassil, who plays with fire under the sight and hearing of the prime minister"
اكيد خلف ومات بس شهيد يا فهمان,abusive,"Sure, behind and he died, but a martyr, Fahman"
كان بدري عّم يقبض حق تغريدته مبارح ضد قطر   ,abusive,Badri Uta was holding the right to tweet him against Qatar
روح عَ دمشق يامان شو بعدك ناطر هههههههههههههههههههههههههههههههههههههههههههههههههههه       ,normal,"The soul of Damascus, Yaman Shaw, after you"
قويية   ,normal,Strong
انا اكتشفت ان اللواء عثمان داعس رقبتك وراسك بصباطو الرسمي يا حمااااااار ,abusive,I discovered that Major General Othman I support your neck and your form
لو ما في سلاح حزب الله كنّا شفناك بالسجن كنّا شفناك عم تتحاكم لانك قتلت محمد بو دياب كنا شفناك متل… ,normal,لو ما في سلاح حزب الله كنّا شفناك بالسجن كنّا شفناك عم تتحاكم لانك قتلت محمد بو دياب كنا شفناك متل… 
